Enterobacter_bugandensis | número de entradas: 10 | date: 2023-05-03 10:42:28.488873
GCF_023374275.1 SAMN27966081
GCF_020099255.1 SAMN21218852
GCF_020099235.1 SAMN21218853
GCF_020097235.1 SAMN21218876
GCF_020042625.1 SAMN21366797
GCF_019046905.1 SAMN16357569
GCF_015137655.1 SAMD00195975
GCF_004804395.1 SAMN11349925
GCF_004804375.1 SAMN11349924
GCF_900324475.1 SAMEA104711314
